meallion-livekit  | 2026-03-09T12:14:33.215Z	INFO	livekit	server/main.go:208	starting in development mode
meallion-livekit  | 2026-03-11T14:15:09.850Z	INFO	livekit.agents	service/agentservice.go:384	assigned job to worker	{"jobID": "AJ_J3s8jPxCdguf", "namespace": "", "agentName": "", "room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "workerID": "AW_DNBcndLsY7TX"}
meallion-livekit  | 2026-03-11T14:15:09.918Z	INFO	livekit.transport	rtc/transport.go:546	ice reconnected or switched pair	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "user-u3xq4sm", "pID": "PA_LNQY7WUzYmP9", "remote": false, "transport": "PUBLISHER", "existingPair": {"localProtocol": "udp", "localCandidateType": "host", "localAdddress": "172.18.0.5", "localPort": 52786, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAdddress": "192.168.29.80", "remotePort": 51059}, "newPair": {"localProtocol": "udp", "localCandidateType": "host", "localAdddress": "172.18.0.5", "localPort": 52786, "remoteProtocol": "udp", "remoteCandidateType": "host", "remoteAdddress": "172.30.64.1", "remotePort": 51058}}
meallion-livekit  | 2026-03-11T14:15:10.153Z	INFO	livekit	service/roommanager.go:405	starting RTC session	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "room": "web-1773238509442", "nodeID": "ND_zSK5zVsgTdpv", "numParticipants": 1, "participantInit": {"Identity": "agent-AJ_J3s8jPxCdguf", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": false, "Client": {"sdk": "PYTHON", "version": "1.1.2", "protocol": 16}, "Grants": {"Identity": "", "Kind": "agent", "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "web-1773238509442", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false}, "SIP": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "web-1773238509442"}}}
meallion-livekit  | 2026-03-11T14:15:10.200Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:51735->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-11T14:15:10.250Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:53391->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-11T14:15:10.375Z	INFO	livekit.pub	rtc/participant.go:1791	mediaTrack published	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "user-u3xq4sm", "pID": "PA_LNQY7WUzYmP9", "remote": false, "kind": "audio", "trackID": "TR_AMfCyJKkV25HEj", "webrtcTrackID": "9e037c1e-cbc8-4c82-a4a9-14e1e905d84d", "rid": "", "SSRC": 2730704720, "mime": "audio/red", "trackInfo": {"sid": "TR_AMfCyJKkV25HEj", "type": "AUDIO", "source": "MICROPHONE", "mimeType": "audio/red", "mid": "1", "encryption": "NONE", "stream": "camera", "version": {"unixMicro": 1773238510367678}}, "fromSdp": true}
meallion-livekit  | 2026-03-11T14:15:10.622Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "SUBSCRIBER"}
meallion-livekit  | 2026-03-11T14:15:11.052Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/agent.go:468	Failed to ping without candidate pairs. Connection is not possible yet.	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-11T14:15:11.086Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun.l.google.com:19302: write udp6 [::]:55812->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-11T14:15:11.086Z	WARN	livekit.transport.pion.ice	v4@v4.0.3/gather.go:31	failed to get server reflexive address udp6 stun:stun1.l.google.com:19302: write udp6 [::]:50731->[2001:4860:4864:5:8000::1]:19302: sendto: network is unreachable	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "transport": "PUBLISHER"}
meallion-livekit  | 2026-03-11T14:15:11.813Z	INFO	livekit	rtc/room.go:469	participant active	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "publisherCandidates": ["[local][trickle] tcp4 host 172.18.0.5:7881 (resolved: 172.18.0.5:7881)", "[local][selected:1][trickle] udp4 host 172.18.0.5:58085 (resolved: 172.18.0.5:58085)", "[local][trickle] udp4 srflx 49.36.243.72:51081 related 0.0.0.0:57723 (resolved: 49.36.243.72:51081)", "[local][trickle] udp4 srflx 49.36.243.72:51082 related 0.0.0.0:56723 (resolved: 49.36.243.72:51082)", "[local][trickle] udp4 srflx 49.36.243.72:51084 related 0.0.0.0:53255 (resolved: 49.36.243.72:51084)", "[remote][selected:1][trickle] udp4 host 172.18.0.2:47361", "[remote][trickle] tcp4 host 172.18.0.2:50713", "[remote][trickle] udp4 srflx 49.36.243...:51077  related 172.18.0.2:47361", "[remote][trickle] udp4 srflx 49.36.243...:51078  related 172.18.0.2:47361"], "subscriberCandidates": ["[local][selected:1][trickle] udp4 host 172.18.0.5:53385 (resolved: 172.18.0.5:53385)", "[local][trickle] tcp4 host 172.18.0.5:7881 (resolved: 172.18.0.5:7881)", "[local][trickle] udp4 srflx 49.36.243.72:51072 related 0.0.0.0:52939 (resolved: 49.36.243.72:51072)", "[local][trickle] udp4 srflx 49.36.243.72:51073 related 0.0.0.0:51563 (resolved: 49.36.243.72:51073)", "[local][trickle] udp4 srflx 49.36.243.72:51074 related 0.0.0.0:54342 (resolved: 49.36.243.72:51074)", "[remote][trickle] udp4 host 172.18.0.2:53025", "[remote][selected:1][trickle] udp4 prflx 172.18.0.2:53025"], "connectionType": "udp"}
meallion-livekit  | 2026-03-11T14:15:23.166Z	INFO	livekit.pub	rtc/participant.go:1791	mediaTrack published	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "kind": "audio", "trackID": "TR_AMmTNqWpHKWt48", "webrtcTrackID": "1ddc2b16-f5ed-4605-b8a1-de2b3a97b65c", "rid": "", "SSRC": 3227910007, "mime": "audio/red", "trackInfo": {"sid": "TR_AMmTNqWpHKWt48", "type": "AUDIO", "name": "assistant_voice", "source": "MICROPHONE", "mimeType": "audio/red", "mid": "1", "encryption": "NONE", "stream": "camera", "version": {"unixMicro": 1773238523159001}}, "fromSdp": true}
meallion-livekit  | 2026-03-11T14:15:45.993Z	INFO	livekit.pub.pub.sfu	rtpstats/rtpstats_receiver.go:443	received sender report, clock skew	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "trackID": "TR_AMmTNqWpHKWt48", "relayed": false, "mime": "audio/red", "layer": 0, "ssrc": 3227910007, "current": {"RtpTimestamp": 3685175353, "RtpTimestampExt": 3685175353, "NtpTimestamp": "2026-03-11T14:15:45.997Z", "At": "2026-03-11T14:14:41.960Z", "AtAdjusted": "1970-01-01T00:00:00.000Z", "Packets": 229, "Octets": 31255}, "timeSinceFirst": 20.39666, "rtpDiffSinceFirst": 837424, "calculatedFirst": 41056.918142480186, "timeSinceLast": 6.289711, "rtpDiffSinceLast": 169200, "calculatedLast": 26901.077012918402, "count": 1, "rtpStats": {"startTime": "2026-03-11T14:15:23.301Z", "endTime": "0001-01-01T00:00:00.000Z", "elapsed": "22.698990505s", "packetsExpected": 229, "packetsExpectedRate": 10.08855437644054, "packetsSeenPrimary": 229, "packetsSeenPrimaryRate": 10.08855437644054, "bytes": 35835, "bitrate": 12629.636544270628, "packetsOutOfOrder": 0, "packetsLost": 0, "packetsLostRate": 0, "packetLostPercentage": 0, "nacks": 0, "nackAcks": 0, "nackMisses": 0, "nackRepeated": 0, "plis": 0, "lastPli": "0001-01-01T00:00:00.000Z", "firstTime": "2026-03-11T14:14:19.224Z", "firstTimeAdjustment": "38.724484ms", "highestTime": "2026-03-11T14:14:41.921Z", "headerBytes": 4580, "packetsDuplicate": 0, "packetsDuplicateRate": 0, "bytesDuplicate": 0, "bitrateDuplicate": 0, "headerBytesDuplicate": 0, "packetsPadding": 0, "packetsPaddingRate": 0, "bytesPadding": 0, "bitratePadding": 0, "headerBytesPadding": 0, "frames": 5, "frameRate": 0.22027411302271918, "jitter": 1479.462840048522, "maxJitter": 2063.738490164584, "firs": 0, "lastFir": "0001-01-01T00:00:00.000Z", "keyFrames": 0, "lastKeyFrame": "0001-01-01T00:00:00.000Z", "rtt": 35, "maxRtt": 54, "srFirst": {"RtpTimestamp": 3684337929, "RtpTimestampExt": 3684337929, "NtpTimestamp": "2026-03-11T14:15:25.600Z", "At": "2026-03-11T14:14:21.564Z", "AtAdjusted": "2026-03-11T14:14:21.564Z", "Packets": 21, "Octets": 1731}, "srNewest": {"RtpTimestamp": 3685006153, "RtpTimestampExt": 3685006153, "NtpTimestamp": "2026-03-11T14:15:39.707Z", "At": "2026-03-11T14:14:35.670Z", "AtAdjusted": "2026-03-11T14:14:35.670Z", "Packets": 87, "Octets": 5592}, "packetDrift": {"StartTime": "2026-03-11T14:14:19.224Z", "EndTime": "2026-03-11T14:14:41.921Z", "Duration": 22.697687828, "StartTimestamp": 3684225609, "EndTimestamp": 3685175049, "RtpClockTicks": 949440, "DriftSamples": -140049, "DriftMs": -2917.6875, "ClockRate": 41829.811353241246}, "ntpReportDrift": {"StartTime": "2026-03-11T14:15:25.600Z", "EndTime": "2026-03-11T14:15:39.707Z", "Duration": 14.106949, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8909, "DriftMs": -185.60416666666666, "ClockRate": 47368.42814133658}, "receivedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:35.670Z", "Duration": 14.106365331, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8881, "DriftMs": -185.02083333333334, "ClockRate": 47370.38807094539}, "rebasedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:35.670Z", "Duration": 14.1059931, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8863, "DriftMs": -184.64583333333334, "ClockRate": 47371.638087643754}, "extStartSN": 9100, "extHighestSN": 9328, "extStartTS": 3684225609, "extHighestTS": 3685175049, "propagationDelayEstimator": {"lastSenderClockTimeNs": "2026-03-11T14:15:39.707Z", "lastPropagationDelayNs": "-1m4.036909469s", "lastDeltaPropagationDelayNs": "413.589µs", "estimatedPropagationDelayNs": "-1m4.0372817s", "longTermDeltaPropagationDelayNs": "2.476195ms", "propagationDelayDeltaHighCount": 0, "propagationDelayDeltaHighStartTime": "0001-01-01T00:00:00.000Z", "propagationDelaySpikeNs": "0s"}}}
meallion-livekit  | 2026-03-11T14:15:48.785Z	INFO	livekit.sub	rtpstats/rtpstats_sender.go:762	sending sender report, clock skew	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "user-u3xq4sm", "pID": "PA_LNQY7WUzYmP9", "remote": false, "trackID": "TR_AMmTNqWpHKWt48", "relayed": false, "subscriberID": "PA_LNQY7WUzYmP9:1773238523166938008", "curr": {"RtpTimestamp": 3685175353, "RtpTimestampExt": 3685175353, "NtpTimestamp": "2026-03-11T14:15:45.997Z", "At": "2026-03-11T14:14:41.960Z", "AtAdjusted": "2026-03-11T14:14:41.959Z", "Packets": 294, "Octets": 45263}, "feed": {"RtpTimestamp": 3685175353, "RtpTimestampExt": 3685175353, "NtpTimestamp": "2026-03-11T14:15:45.997Z", "At": "2026-03-11T14:14:41.960Z", "AtAdjusted": "2026-03-11T14:14:41.959Z", "Packets": 229, "Octets": 31255}, "tsOffset": 0, "timeNow": "2026-03-11T14:15:48.785Z", "reportTime": "2026-03-11T14:14:41.960Z", "reportTimeAdjusted": "2026-03-11T14:14:41.959Z", "timeSinceHighest": "1m4.125652039s", "timeSinceFirst": "1m29.561080532s", "timeSincePublisherSRAdjusted": "1m6.825361991s", "timeSincePublisherSR": "1m6.825086033s", "nowRTPExt": 3685175353, "rtpStats": {"startTime": "2026-03-11T14:15:23.302Z", "endTime": "0001-01-01T00:00:00.000Z", "elapsed": "25.488998915s", "packetsExpected": 294, "packetsExpectedRate": 11.534387873781272, "packetsSeenPrimary": 294, "packetsSeenPrimaryRate": 11.534387873781272, "bytes": 45263, "bitrate": 14206.285668869707, "packetsOutOfOrder": 0, "packetsLost": 0, "packetsLostRate": 0, "packetLostPercentage": 0, "nacks": 0, "nackAcks": 0, "nackMisses": 0, "nackRepeated": 0, "plis": 0, "lastPli": "0001-01-01T00:00:00.000Z", "firstTime": "2026-03-11T14:14:19.224Z", "firstTimeAdjustment": "38.71305ms", "highestTime": "2026-03-11T14:14:44.659Z", "headerBytes": 3528, "packetsDuplicate": 0, "packetsDuplicateRate": 0, "bytesDuplicate": 0, "bitrateDuplicate": 0, "headerBytesDuplicate": 0, "packetsPadding": 0, "packetsPaddingRate": 0, "bytesPadding": 0, "bitratePadding": 0, "headerBytesPadding": 0, "frames": 0, "frameRate": 0, "jitter": 1699.7589730782288, "maxJitter": 2063.5531477929885, "firs": 0, "lastFir": "0001-01-01T00:00:00.000Z", "keyFrames": 0, "lastKeyFrame": "0001-01-01T00:00:00.000Z", "rtt": 24, "maxRtt": 144, "srFirst": {"RtpTimestamp": 3684337929, "RtpTimestampExt": 3684337929, "NtpTimestamp": "2026-03-11T14:15:25.600Z", "At": "2026-03-11T14:14:21.564Z", "AtAdjusted": "2026-03-11T14:14:21.564Z", "Packets": 31, "Octets": 2688}, "srNewest": {"RtpTimestamp": 3685006153, "RtpTimestampExt": 3685006153, "NtpTimestamp": "2026-03-11T14:15:39.707Z", "At": "2026-03-11T14:14:35.670Z", "AtAdjusted": "2026-03-11T14:14:35.670Z", "Packets": 226, "Octets": 33658}, "packetDrift": {"StartTime": "2026-03-11T14:14:19.224Z", "EndTime": "2026-03-11T14:14:44.659Z", "Duration": 25.435428, "StartTimestamp": 3684225609, "EndTimestamp": 3685260489, "RtpClockTicks": 1034880, "DriftSamples": -186020, "DriftMs": -3875.4166666666665, "ClockRate": 40686.557348278155}, "ntpReportDrift": {"StartTime": "2026-03-11T14:15:25.600Z", "EndTime": "2026-03-11T14:15:39.707Z", "Duration": 14.106949, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8909, "DriftMs": -185.60416666666666, "ClockRate": 47368.42814133658}, "receivedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:35.670Z", "Duration": 14.106365331, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8881, "DriftMs": -185.02083333333334, "ClockRate": 47370.38807094539}, "rebasedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:35.670Z", "Duration": 14.1059931, "StartTimestamp": 3684337929, "EndTimestamp": 3685006153, "RtpClockTicks": 668224, "DriftSamples": -8863, "DriftMs": -184.64583333333334, "ClockRate": 47371.638087643754}, "extStartSN": 9100, "extHighestSN": 9393, "extStartTS": 3684225609, "extHighestTS": 3685260489, "lastRRTime": "2026-03-11T14:15:48.760Z", "lastRR": {"SSRC":950753995,"FractionLost":0,"TotalLost":0,"LastSequenceNumber":9393,"Jitter":1728,"LastSenderReport":4153128223,"Delay":193535}, "extHighestSNFromRR": 9393, "packetsLostFromRR": 0, "packetsLostFromRRRate": 0, "packetLostFromRRPercentage": 0, "jitterFromRR": 1728, "maxJitterFromRR": 1728, "layerLockPlis": 0, "lastLayerLockPli": "0001-01-01T00:00:00.000Z"}, "timeSinceLastReport": "6.289711s", "rtpDiffSinceLastReport": 169200, "windowClockRate": 26901.077012918402, "count": 1}
meallion-livekit  | 2026-03-11T14:15:52.594Z	INFO	livekit.pub.pub.sfu	rtpstats/rtpstats_receiver.go:479	received sender report, clock skew against media path	{"room": "web-1773238509442", "roomID": "RM_KnTEFPHurJ8x", "participant": "agent-AJ_J3s8jPxCdguf", "pID": "PA_doke6hb9JXHV", "remote": false, "trackID": "TR_AMmTNqWpHKWt48", "relayed": false, "mime": "audio/red", "layer": 0, "ssrc": 3227910007, "current": {"RtpTimestamp": 3685339865, "RtpTimestampExt": 3685339865, "NtpTimestamp": "2026-03-11T14:15:52.597Z", "At": "2026-03-11T14:14:48.561Z", "AtAdjusted": "2026-03-11T14:14:48.560Z", "Packets": 376, "Octets": 61119}, "timeSinceSR": "1m4.033861831s", "extNowTSSR": 3688413490, "timeSinceHighest": "1m4.113865764s", "extNowTSHighest": 3688416674, "diffHighest": -3184, "timeSinceFirst": "1m33.370252038s", "extNowTSFirst": 3688707381, "diffFirst": -293891, "count": 1, "rtpStats": {"startTime": "2026-03-11T14:15:23.301Z", "endTime": "0001-01-01T00:00:00.000Z", "elapsed": "29.299250707s", "packetsExpected": 376, "packetsExpectedRate": 12.833092687594512, "packetsSeenPrimary": 376, "packetsSeenPrimaryRate": 12.833092687594512, "bytes": 68639, "bitrate": 18741.50316986808, "packetsOutOfOrder": 0, "packetsLost": 0, "packetsLostRate": 0, "packetLostPercentage": 0, "nacks": 0, "nackAcks": 0, "nackMisses": 0, "nackRepeated": 0, "plis": 0, "lastPli": "0001-01-01T00:00:00.000Z", "firstTime": "2026-03-11T14:14:19.224Z", "firstTimeAdjustment": "38.724484ms", "highestTime": "2026-03-11T14:14:48.480Z", "headerBytes": 7520, "packetsDuplicate": 0, "packetsDuplicateRate": 0, "bytesDuplicate": 0, "bitrateDuplicate": 0, "headerBytesDuplicate": 0, "packetsPadding": 0, "packetsPaddingRate": 0, "bytesPadding": 0, "bitratePadding": 0, "headerBytesPadding": 0, "frames": 7, "frameRate": 0.2389139596094723, "jitter": 1458.5492012242726, "maxJitter": 2063.738490164584, "firs": 0, "lastFir": "0001-01-01T00:00:00.000Z", "keyFrames": 0, "lastKeyFrame": "0001-01-01T00:00:00.000Z", "rtt": 43, "maxRtt": 54, "srFirst": {"RtpTimestamp": 3684337929, "RtpTimestampExt": 3684337929, "NtpTimestamp": "2026-03-11T14:15:25.600Z", "At": "2026-03-11T14:14:21.564Z", "AtAdjusted": "2026-03-11T14:14:21.564Z", "Packets": 21, "Octets": 1731}, "srNewest": {"RtpTimestamp": 3685339865, "RtpTimestampExt": 3685339865, "NtpTimestamp": "2026-03-11T14:15:52.597Z", "At": "2026-03-11T14:14:48.561Z", "AtAdjusted": "2026-03-11T14:14:48.560Z", "Packets": 376, "Octets": 61119}, "packetDrift": {"StartTime": "2026-03-11T14:14:19.224Z", "EndTime": "2026-03-11T14:14:48.480Z", "Duration": 29.256384805, "StartTimestamp": 3684225609, "EndTimestamp": 3685339209, "RtpClockTicks": 1113600, "DriftSamples": -290706, "DriftMs": -6056.375, "ClockRate": 38063.48622437051}, "ntpReportDrift": {"StartTime": "2026-03-11T14:15:25.600Z", "EndTime": "2026-03-11T14:15:52.597Z", "Duration": 26.997259, "StartTimestamp": 3684337929, "EndTimestamp": 3685339865, "RtpClockTicks": 1001936, "DriftSamples": -293932, "DriftMs": -6123.583333333333, "ClockRate": 37112.508347606694}, "receivedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:48.561Z", "Duration": 26.996923036, "StartTimestamp": 3684337929, "EndTimestamp": 3685339865, "RtpClockTicks": 1001936, "DriftSamples": -293916, "DriftMs": -6123.25, "ClockRate": 37112.970195304595}, "rebasedReportDrift": {"StartTime": "2026-03-11T14:14:21.564Z", "EndTime": "2026-03-11T14:14:48.560Z", "Duration": 26.996392699, "StartTimestamp": 3684337929, "EndTimestamp": 3685339865, "RtpClockTicks": 1001936, "DriftSamples": -293890, "DriftMs": -6122.708333333333, "ClockRate": 37113.699269795914}, "extStartSN": 9100, "extHighestSN": 9475, "extStartTS": 3684225609, "extHighestTS": 3685339209, "propagationDelayEstimator": {"lastSenderClockTimeNs": "2026-03-11T14:15:52.597Z", "lastPropagationDelayNs": "-1m4.036661764s", "lastDeltaPropagationDelayNs": "589.263µs", "estimatedPropagationDelayNs": "-1m4.037192101s", "longTermDeltaPropagationDelayNs": "766.851µs", "propagationDelayDeltaHighCount": 0, "propagationDelayDeltaHighStartTime": "0001-01-01T00:00:00.000Z", "propagationDelaySpikeNs": "0s"}}}
